Date,Week,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Close_lag1,Volume_lag1
2025-02-23,8,2,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,51.2599983215332,5002800.0,57.20000076293945,3997800.0
2025-03-02,9,3,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,51.189998626708984,3015100.0,51.2599983215332,5002800.0
2025-03-09,10,3,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,46.79999923706055,3500600.0,51.189998626708984,3015100.0
2025-03-16,11,3,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,45.650001525878906,2756800.0,46.79999923706055,3500600.0
2025-03-23,12,3,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,45.11000061035156,11113800.0,45.650001525878906,2756800.0
2025-03-30,13,3,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,46.689998626708984,2967600.0,45.11000061035156,11113800.0
2025-04-06,14,4,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,44.41999816894531,7964600.0,46.689998626708984,2967600.0
2025-04-13,15,4,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,43.599998474121094,3353900.0,44.41999816894531,7964600.0
2025-04-20,16,4,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,44.150001525878906,2900700.0,43.599998474121094,3353900.0
2025-04-27,17,4,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,45.86000061035156,3742200.0,44.150001525878906,2900700.0
2025-05-04,18,5,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,44.29999923706055,5342600.0,45.86000061035156,3742200.0
2025-05-11,19,5,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,46.939998626708984,4189500.0,44.29999923706055,5342600.0
2025-05-18,20,5,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,47.02000045776367,4064000.0,46.939998626708984,4189500.0
2025-05-25,21,5,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,47.599998474121094,3052100.0,47.02000045776367,4064000.0
2025-06-01,22,6,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,55.349998474121094,7236900.0,47.599998474121094,3052100.0
2025-06-08,23,6,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,63.810001373291016,6148800.0,55.349998474121094,7236900.0
2025-06-15,24,6,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,55.9900016784668,10589400.0,63.810001373291016,6148800.0
2025-06-22,25,6,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,56.15999984741211,6411900.0,55.9900016784668,10589400.0
2025-06-29,26,6,2,2025,Etsy,ETSY,internet-retail,consumer-cyclical,50.63999938964844,5905800.0,56.15999984741211,6411900.0
2025-07-06,27,7,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.369998931884766,4307800.0,50.63999938964844,5905800.0
2025-07-13,28,7,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,57.869998931884766,3410900.0,54.369998931884766,4307800.0
2025-07-20,29,7,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,59.63999938964844,3904800.0,57.869998931884766,3410900.0
2025-07-27,30,7,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,62.459999084472656,3819500.0,59.63999938964844,3904800.0
2025-08-03,31,8,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,58.77000045776367,4639900.0,62.459999084472656,3819500.0
2025-08-10,32,8,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,60.90999984741211,4443600.0,58.77000045776367,4639900.0
2025-08-17,33,8,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,66.43000030517578,5029700.0,60.90999984741211,4443600.0
2025-08-24,34,8,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,62.65999984741211,4420700.0,66.43000030517578,5029700.0
2025-08-31,35,8,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,53.0099983215332,4382600.0,62.65999984741211,4420700.0
2025-09-07,36,9,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.060001373291016,5067000.0,53.0099983215332,4382600.0
2025-09-14,37,9,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,58.939998626708984,4196900.0,54.060001373291016,5067000.0
2025-09-21,38,9,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,64.98999786376953,6481300.0,58.939998626708984,4196900.0
2025-09-28,39,9,3,2025,Etsy,ETSY,internet-retail,consumer-cyclical,64.18000030517578,3760200.0,64.98999786376953,6481300.0
2025-10-05,40,10,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,72.37999725341797,7496600.0,64.18000030517578,3760200.0
2025-10-12,41,10,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,68.7300033569336,4163000.0,72.37999725341797,7496600.0
2025-10-19,42,10,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,70.45999908447266,3413900.0,68.7300033569336,4163000.0
2025-10-26,43,10,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,73.9000015258789,2436600.0,70.45999908447266,3413900.0
2025-11-02,44,11,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,62.0,4790300.0,73.9000015258789,2436600.0
2025-11-09,45,11,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,59.09000015258789,3807800.0,62.0,4790300.0
2025-11-16,46,11,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,57.099998474121094,3345500.0,59.09000015258789,3807800.0
2025-11-23,47,11,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,53.09000015258789,4125200.0,57.099998474121094,3345500.0
2025-11-30,48,11,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.220001220703125,1304400.0,53.09000015258789,4125200.0
2025-12-07,49,12,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,53.2599983215332,4004700.0,54.220001220703125,1304400.0
2025-12-14,50,12,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,53.86000061035156,2304300.0,53.2599983215332,4004700.0
2025-12-21,51,12,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.33000183105469,4687100.0,53.86000061035156,2304300.0
2025-12-28,52,12,4,2025,Etsy,ETSY,internet-retail,consumer-cyclical,55.75,1737400.0,54.33000183105469,4687100.0
2026-01-04,1,1,1,2026,Etsy,ETSY,internet-retail,consumer-cyclical,55.36000061035156,2432300.0,55.75,1737400.0
2015-05-24,21,5,2,2015,Shopify,SHOP,software-application,technology,2.8310000896453857,28412000.0,,
2015-05-31,22,5,2,2015,Shopify,SHOP,software-application,technology,2.7200000286102295,2554000.0,2.8310000896453857,28412000.0
2015-06-07,23,6,2,2015,Shopify,SHOP,software-application,technology,2.739000082015991,1294000.0,2.7200000286102295,2554000.0
2015-06-14,24,6,2,2015,Shopify,SHOP,software-application,technology,3.36299991607666,8474000.0,2.739000082015991,1294000.0
2015-06-21,25,6,2,2015,Shopify,SHOP,software-application,technology,3.552000045776367,9797000.0,3.36299991607666,8474000.0
2015-06-28,26,6,2,2015,Shopify,SHOP,software-application,technology,3.3519999980926514,3465000.0,3.552000045776367,9797000.0
2015-07-05,27,7,3,2015,Shopify,SHOP,software-application,technology,3.13100004196167,3032000.0,3.3519999980926514,3465000.0
2015-07-12,28,7,3,2015,Shopify,SHOP,software-application,technology,2.9600000381469727,2805000.0,3.13100004196167,3032000.0
2015-07-19,29,7,3,2015,Shopify,SHOP,software-application,technology,3.2269999980926514,16198000.0,2.9600000381469727,2805000.0
2015-07-26,30,7,3,2015,Shopify,SHOP,software-application,technology,3.3570001125335693,3577000.0,3.2269999980926514,16198000.0
2015-08-02,31,8,3,2015,Shopify,SHOP,software-application,technology,3.739000082015991,5258000.0,3.3570001125335693,3577000.0
2015-08-09,32,8,3,2015,Shopify,SHOP,software-application,technology,3.5160000324249268,3215000.0,3.739000082015991,5258000.0
2015-08-16,33,8,3,2015,Shopify,SHOP,software-application,technology,3.4560000896453857,1437000.0,3.5160000324249268,3215000.0
2015-08-23,34,8,3,2015,Shopify,SHOP,software-application,technology,2.7769999504089355,4042000.0,3.4560000896453857,1437000.0
2015-08-30,35,8,3,2015,Shopify,SHOP,software-application,technology,2.799999952316284,1370000.0,2.7769999504089355,4042000.0
2015-09-06,36,9,3,2015,Shopify,SHOP,software-application,technology,2.680999994277954,1291000.0,2.799999952316284,1370000.0
2015-09-13,37,9,3,2015,Shopify,SHOP,software-application,technology,2.635999917984009,1874000.0,2.680999994277954,1291000.0
2015-09-20,38,9,3,2015,Shopify,SHOP,software-application,technology,3.565999984741211,7867000.0,2.635999917984009,1874000.0
2015-09-27,39,9,3,2015,Shopify,SHOP,software-application,technology,3.3910000324249268,3552000.0,3.565999984741211,7867000.0
2015-10-04,40,10,4,2015,Shopify,SHOP,software-application,technology,3.5810000896453857,2366000.0,3.3910000324249268,3552000.0
2015-10-11,41,10,4,2015,Shopify,SHOP,software-application,technology,3.7019999027252197,1640000.0,3.5810000896453857,2366000.0
2015-10-18,42,10,4,2015,Shopify,SHOP,software-application,technology,3.433000087738037,2690000.0,3.7019999027252197,1640000.0
2015-10-25,43,10,4,2015,Shopify,SHOP,software-application,technology,3.1659998893737793,1998000.0,3.433000087738037,2690000.0
2015-11-01,44,11,4,2015,Shopify,SHOP,software-application,technology,3.2219998836517334,2607000.0,3.1659998893737793,1998000.0
2015-11-08,45,11,4,2015,Shopify,SHOP,software-application,technology,3.1540000438690186,4018000.0,3.2219998836517334,2607000.0
2015-11-15,46,11,4,2015,Shopify,SHOP,software-application,technology,2.8329999446868896,3688000.0,3.1540000438690186,4018000.0
2015-11-22,47,11,4,2015,Shopify,SHOP,software-application,technology,2.822999954223633,8842000.0,2.8329999446868896,3688000.0
2015-11-29,48,11,4,2015,Shopify,SHOP,software-application,technology,2.6710000038146973,3141000.0,2.822999954223633,8842000.0
2015-12-06,49,12,4,2015,Shopify,SHOP,software-application,technology,2.7119998931884766,6293000.0,2.6710000038146973,3141000.0
2015-12-13,50,12,4,2015,Shopify,SHOP,software-application,technology,2.4760000705718994,1912000.0,2.7119998931884766,6293000.0
2015-12-20,51,12,4,2015,Shopify,SHOP,software-application,technology,2.5309998989105225,3531000.0,2.4760000705718994,1912000.0
2015-12-27,52,12,4,2015,Shopify,SHOP,software-application,technology,2.5339999198913574,1039000.0,2.5309998989105225,3531000.0
2016-01-03,53,1,1,2016,Shopify,SHOP,software-application,technology,2.5799999237060547,2349000.0,2.5339999198913574,1039000.0
2016-01-10,1,1,1,2016,Shopify,SHOP,software-application,technology,2.493000030517578,1374000.0,2.5799999237060547,2349000.0
2016-01-17,2,1,1,2016,Shopify,SHOP,software-application,technology,1.9889999628067017,9212000.0,2.493000030517578,1374000.0
2016-01-24,3,1,1,2016,Shopify,SHOP,software-application,technology,2.306999921798706,7820000.0,1.9889999628067017,9212000.0
2016-01-31,4,1,1,2016,Shopify,SHOP,software-application,technology,2.322000026702881,5384000.0,2.306999921798706,7820000.0
2016-02-07,5,2,1,2016,Shopify,SHOP,software-application,technology,2.187000036239624,13918000.0,2.322000026702881,5384000.0
2016-02-14,6,2,1,2016,Shopify,SHOP,software-application,technology,1.9329999685287476,4952000.0,2.187000036239624,13918000.0
2016-02-21,7,2,1,2016,Shopify,SHOP,software-application,technology,2.056999921798706,6386000.0,1.9329999685287476,4952000.0
2016-02-28,8,2,1,2016,Shopify,SHOP,software-application,technology,2.200000047683716,11062000.0,2.056999921798706,6386000.0
2016-03-06,9,3,1,2016,Shopify,SHOP,software-application,technology,2.5160000324249268,8772000.0,2.200000047683716,11062000.0
2016-03-13,10,3,1,2016,Shopify,SHOP,software-application,technology,2.6700000762939453,6347000.0,2.5160000324249268,8772000.0
2016-03-20,11,3,1,2016,Shopify,SHOP,software-application,technology,2.8489999771118164,14563000.0,2.6700000762939453,6347000.0
2016-03-27,12,3,1,2016,Shopify,SHOP,software-application,technology,2.6989998817443848,6823000.0,2.8489999771118164,14563000.0
2016-04-03,13,4,2,2016,Shopify,SHOP,software-application,technology,2.8450000286102295,6528000.0,2.6989998817443848,6823000.0
2016-04-10,14,4,2,2016,Shopify,SHOP,software-application,technology,2.9549999237060547,4434000.0,2.8450000286102295,6528000.0
2016-04-17,15,4,2,2016,Shopify,SHOP,software-application,technology,3.0969998836517334,2904000.0,2.9549999237060547,4434000.0
2016-04-24,16,4,2,2016,Shopify,SHOP,software-application,technology,3.180999994277954,2242000.0,3.0969998836517334,2904000.0
2016-05-01,17,5,2,2016,Shopify,SHOP,software-application,technology,3.184999942779541,3652000.0,3.180999994277954,2242000.0
2016-05-08,18,5,2,2016,Shopify,SHOP,software-application,technology,2.7720000743865967,7288000.0,3.184999942779541,3652000.0
2016-05-15,19,5,2,2016,Shopify,SHOP,software-application,technology,2.628999948501587,3966000.0,2.7720000743865967,7288000.0
2016-05-22,20,5,2,2016,Shopify,SHOP,software-application,technology,2.609999895095825,3666000.0,2.628999948501587,3966000.0
2016-05-29,21,5,2,2016,Shopify,SHOP,software-application,technology,2.8570001125335693,3978000.0,2.609999895095825,3666000.0
2016-06-05,22,6,2,2016,Shopify,SHOP,software-application,technology,2.9579999446868896,4965000.0,2.8570001125335693,3978000.0
2016-06-12,23,6,2,2016,Shopify,SHOP,software-application,technology,2.828000068664551,6365000.0,2.9579999446868896,4965000.0
2016-06-19,24,6,2,2016,Shopify,SHOP,software-application,technology,2.8940000534057617,3440000.0,2.828000068664551,6365000.0
2016-06-26,25,6,2,2016,Shopify,SHOP,software-application,technology,2.9070000648498535,5882000.0,2.8940000534057617,3440000.0
2016-07-03,26,7,3,2016,Shopify,SHOP,software-application,technology,3.0829999446868896,5491000.0,2.9070000648498535,5882000.0
2016-07-10,27,7,3,2016,Shopify,SHOP,software-application,technology,3.0999999046325684,8898000.0,3.0829999446868896,5491000.0
2016-07-17,28,7,3,2016,Shopify,SHOP,software-application,technology,3.2320001125335693,11509000.0,3.0999999046325684,8898000.0
2016-07-24,29,7,3,2016,Shopify,SHOP,software-application,technology,3.2869999408721924,16370000.0,3.2320001125335693,11509000.0
2016-07-31,30,7,3,2016,Shopify,SHOP,software-application,technology,3.427000045776367,6709000.0,3.2869999408721924,16370000.0
2016-08-07,31,8,3,2016,Shopify,SHOP,software-application,technology,3.7009999752044678,9321000.0,3.427000045776367,6709000.0
2016-08-14,32,8,3,2016,Shopify,SHOP,software-application,technology,3.937999963760376,9704000.0,3.7009999752044678,9321000.0
2016-08-21,33,8,3,2016,Shopify,SHOP,software-application,technology,4.241000175476074,17385000.0,3.937999963760376,9704000.0
2016-08-28,34,8,3,2016,Shopify,SHOP,software-application,technology,4.1519999504089355,5864000.0,4.241000175476074,17385000.0
2016-09-04,35,9,3,2016,Shopify,SHOP,software-application,technology,4.242000102996826,14498000.0,4.1519999504089355,5864000.0
2016-09-11,36,9,3,2016,Shopify,SHOP,software-application,technology,4.104000091552734,9506000.0,4.242000102996826,14498000.0
2016-09-18,37,9,3,2016,Shopify,SHOP,software-application,technology,4.14900016784668,6893000.0,4.104000091552734,9506000.0
2016-09-25,38,9,3,2016,Shopify,SHOP,software-application,technology,4.335000038146973,6278000.0,4.14900016784668,6893000.0
2016-10-02,39,10,4,2016,Shopify,SHOP,software-application,technology,4.291999816894531,3848000.0,4.335000038146973,6278000.0
2016-10-09,40,10,4,2016,Shopify,SHOP,software-application,technology,4.435999870300293,7354000.0,4.291999816894531,3848000.0
2016-10-16,41,10,4,2016,Shopify,SHOP,software-application,technology,4.2820000648498535,5013000.0,4.435999870300293,7354000.0
2016-10-23,42,10,4,2016,Shopify,SHOP,software-application,technology,4.3480000495910645,3306000.0,4.2820000648498535,5013000.0
2016-10-30,43,10,4,2016,Shopify,SHOP,software-application,technology,4.084000110626221,8142000.0,4.3480000495910645,3306000.0
2016-11-06,44,11,4,2016,Shopify,SHOP,software-application,technology,3.9149999618530273,9357000.0,4.084000110626221,8142000.0
2016-11-13,45,11,4,2016,Shopify,SHOP,software-application,technology,3.9660000801086426,8914000.0,3.9149999618530273,9357000.0
2016-11-20,46,11,4,2016,Shopify,SHOP,software-application,technology,4.40500020980835,14245000.0,3.9660000801086426,8914000.0
2016-11-27,47,11,4,2016,Shopify,SHOP,software-application,technology,4.327000141143799,2071000.0,4.40500020980835,14245000.0
2016-12-04,48,12,4,2016,Shopify,SHOP,software-application,technology,3.9049999713897705,12778000.0,4.327000141143799,2071000.0
2016-12-11,49,12,4,2016,Shopify,SHOP,software-application,technology,4.2220001220703125,7131000.0,3.9049999713897705,12778000.0
2016-12-18,50,12,4,2016,Shopify,SHOP,software-application,technology,4.204999923706055,4460000.0,4.2220001220703125,7131000.0
2016-12-25,51,12,4,2016,Shopify,SHOP,software-application,technology,4.133999824523926,6398000.0,4.204999923706055,4460000.0
2017-01-01,52,1,1,2017,Shopify,SHOP,software-application,technology,4.2870001792907715,4069000.0,4.133999824523926,6398000.0
2017-01-08,1,1,1,2017,Shopify,SHOP,software-application,technology,4.690000057220459,20613000.0,4.2870001792907715,4069000.0
2017-01-15,2,1,1,2017,Shopify,SHOP,software-application,technology,4.809999942779541,10542000.0,4.690000057220459,20613000.0
2017-01-22,3,1,1,2017,Shopify,SHOP,software-application,technology,5.008999824523926,9163000.0,4.809999942779541,10542000.0
2017-01-29,4,1,1,2017,Shopify,SHOP,software-application,technology,5.1539998054504395,5323000.0,5.008999824523926,9163000.0
2017-02-05,5,2,1,2017,Shopify,SHOP,software-application,technology,5.211999893188477,7689000.0,5.1539998054504395,5323000.0
2017-02-12,6,2,1,2017,Shopify,SHOP,software-application,technology,5.521999835968018,17852000.0,5.211999893188477,7689000.0
2017-02-19,7,2,1,2017,Shopify,SHOP,software-application,technology,6.1519999504089355,11943000.0,5.521999835968018,17852000.0
2017-02-26,8,2,1,2017,Shopify,SHOP,software-application,technology,6.175000190734863,11684000.0,6.1519999504089355,11943000.0
2017-03-05,9,3,1,2017,Shopify,SHOP,software-application,technology,6.0289998054504395,9893000.0,6.175000190734863,11684000.0
2017-03-12,10,3,1,2017,Shopify,SHOP,software-application,technology,6.414999961853027,12180000.0,6.0289998054504395,9893000.0
2017-03-19,11,3,1,2017,Shopify,SHOP,software-application,technology,6.698999881744385,14946000.0,6.414999961853027,12180000.0
2017-03-26,12,3,1,2017,Shopify,SHOP,software-application,technology,6.8979997634887695,14625000.0,6.698999881744385,14946000.0
2017-04-02,13,4,2,2017,Shopify,SHOP,software-application,technology,6.809000015258789,26642000.0,6.8979997634887695,14625000.0
2017-04-09,14,4,2,2017,Shopify,SHOP,software-application,technology,6.870999813079834,4750000.0,6.809000015258789,26642000.0
2017-04-16,15,4,2,2017,Shopify,SHOP,software-application,technology,7.063000202178955,16430000.0,6.870999813079834,4750000.0
2017-04-23,16,4,2,2017,Shopify,SHOP,software-application,technology,7.638000011444092,17774000.0,7.063000202178955,16430000.0
2017-04-30,17,4,2,2017,Shopify,SHOP,software-application,technology,7.59499979019165,19031000.0,7.638000011444092,17774000.0
2017-05-07,18,5,2,2017,Shopify,SHOP,software-application,technology,8.553000450134277,18621000.0,7.59499979019165,19031000.0
2017-05-14,19,5,2,2017,Shopify,SHOP,software-application,technology,9.357999801635742,18141000.0,8.553000450134277,18621000.0
2017-05-21,20,5,2,2017,Shopify,SHOP,software-application,technology,8.88700008392334,78909000.0,9.357999801635742,18141000.0
2017-05-28,21,5,2,2017,Shopify,SHOP,software-application,technology,9.074000358581543,10990000.0,8.88700008392334,78909000.0
2017-06-04,22,6,2,2017,Shopify,SHOP,software-application,technology,9.753000259399414,31666000.0,9.074000358581543,10990000.0
2017-06-11,23,6,2,2017,Shopify,SHOP,software-application,technology,9.145000457763672,46563000.0,9.753000259399414,31666000.0
2017-06-18,24,6,2,2017,Shopify,SHOP,software-application,technology,8.692999839782715,24992000.0,9.145000457763672,46563000.0
2017-06-25,25,6,2,2017,Shopify,SHOP,software-application,technology,9.447999954223633,14627000.0,8.692999839782715,24992000.0
2017-07-02,26,7,3,2017,Shopify,SHOP,software-application,technology,8.6899995803833,16975000.0,9.447999954223633,14627000.0
2017-07-09,27,7,3,2017,Shopify,SHOP,software-application,technology,8.89900016784668,10222000.0,8.6899995803833,16975000.0
2017-07-16,28,7,3,2017,Shopify,SHOP,software-application,technology,9.241000175476074,10217000.0,8.89900016784668,10222000.0
2017-07-23,29,7,3,2017,Shopify,SHOP,software-application,technology,8.942000389099121,14008000.0,9.241000175476074,10217000.0
2017-07-30,30,7,3,2017,Shopify,SHOP,software-application,technology,9.29800033569336,14141000.0,8.942000389099121,14008000.0
2017-08-06,31,8,3,2017,Shopify,SHOP,software-application,technology,9.628000259399414,14792000.0,9.29800033569336,14141000.0
